pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,335.16,1.2*threshold,10,0.22343
400,335.16,1.2*threshold,10,0.23085499999999998
400,335.16,1.2*threshold,10,0.24088999999999997
400,335.16,1.2*threshold,10,0.24334499999999998
400,335.16,1.2*threshold,10,0.24581999999999998
400,335.16,1.2*threshold,10,0.24833499999999997
400,335.16,1.2*threshold,10,0.253295
400,335.16,1.2*threshold,10,0.25589999999999996
400,335.16,1.2*threshold,10,0.26822999999999997
400,335.16,1.2*threshold,10,0.27086499999999997
400,335.16,1.2*threshold,10,0.27828499999999995
400,335.16,1.2*threshold,10,0.28090499999999996
400,335.16,1.2*threshold,10,0.2859
400,335.16,1.2*threshold,10,0.28846999999999995
400,335.16,1.2*threshold,10,0.295865
400,335.16,1.2*threshold,11,0.0058649999999999996
400,335.16,1.2*threshold,11,0.00843
400,335.16,1.2*threshold,11,0.010804999999999999
400,335.16,1.2*threshold,11,0.01832
400,335.16,1.2*threshold,11,0.028314999999999996
400,335.16,1.2*threshold,11,0.030834999999999998
400,335.16,1.2*threshold,11,0.033339999999999995
400,335.16,1.2*threshold,11,0.035829999999999994
400,335.16,1.2*threshold,11,0.04585499999999999
400,335.16,1.2*threshold,11,0.048229999999999995
400,335.16,1.2*threshold,11,0.05073
400,335.16,1.2*threshold,11,0.06339499999999999
400,335.16,1.2*threshold,11,0.065825
400,335.16,1.2*threshold,11,0.06835
400,335.16,1.2*threshold,11,0.07337999999999999
400,335.16,1.2*threshold,11,0.075805
400,335.16,1.2*threshold,11,0.08084
400,335.16,1.2*threshold,11,0.08847999999999999
400,335.16,1.2*threshold,11,0.090885
400,335.16,1.2*threshold,11,0.09337999999999999
400,335.16,1.2*threshold,11,0.098215
400,335.16,1.2*threshold,11,0.10074999999999999
400,335.16,1.2*threshold,11,0.10332999999999999
400,335.16,1.2*threshold,11,0.10568
400,335.16,1.2*threshold,11,0.11087999999999999
400,335.16,1.2*threshold,11,0.11593999999999999
400,335.16,1.2*threshold,11,0.11828999999999999
400,335.16,1.2*threshold,11,0.12088499999999999
400,335.16,1.2*threshold,11,0.1234
400,335.16,1.2*threshold,11,0.13083999999999998
400,335.16,1.2*threshold,11,0.14085999999999999
400,335.16,1.2*threshold,11,0.14336
400,335.16,1.2*threshold,11,0.14590999999999998
400,335.16,1.2*threshold,11,0.14842499999999997
400,335.16,1.2*threshold,11,0.15841999999999998
400,335.16,1.2*threshold,11,0.163345
400,335.16,1.2*threshold,11,0.17337
400,335.16,1.2*threshold,11,0.190855
400,335.16,1.2*threshold,11,0.19335499999999997
400,335.16,1.2*threshold,11,0.20332499999999998
400,335.16,1.2*threshold,11,0.21083
400,335.16,1.2*threshold,11,0.21336
400,335.16,1.2*threshold,11,0.21841499999999997
400,335.16,1.2*threshold,11,0.223455
400,335.16,1.2*threshold,11,0.22585499999999997
400,335.16,1.2*threshold,11,0.22823999999999997
400,335.16,1.2*threshold,11,0.230785
400,335.16,1.2*threshold,11,0.23584499999999997
400,335.16,1.2*threshold,11,0.24084499999999998
400,335.16,1.2*threshold,11,0.24828499999999998
400,335.16,1.2*threshold,11,0.258245
400,335.16,1.2*threshold,11,0.260885
400,335.16,1.2*threshold,11,0.27330499999999996
400,335.16,1.2*threshold,11,0.278325
400,335.16,1.2*threshold,11,0.28334
400,335.16,1.2*threshold,11,0.285865
400,335.16,1.2*threshold,11,0.2883
400,335.16,1.2*threshold,11,0.293375
400,335.16,1.2*threshold,12,0.008355
400,335.16,1.2*threshold,12,0.018275
400,335.16,1.2*threshold,12,0.020714999999999997
400,335.16,1.2*threshold,12,0.02584
400,335.16,1.2*threshold,12,0.028269999999999997
400,335.16,1.2*threshold,12,0.030884999999999996
400,335.16,1.2*threshold,12,0.03342
400,335.16,1.2*threshold,12,0.035769999999999996
400,335.16,1.2*threshold,12,0.03834
400,335.16,1.2*threshold,12,0.043219999999999995
400,335.16,1.2*threshold,12,0.04586
400,335.16,1.2*threshold,12,0.055854999999999995
400,335.16,1.2*threshold,12,0.06322499999999999
400,335.16,1.2*threshold,12,0.07331499999999999
400,335.16,1.2*threshold,12,0.07833
400,335.16,1.2*threshold,12,0.08080999999999999
400,335.16,1.2*threshold,12,0.08338499999999999
400,335.16,1.2*threshold,12,0.10335499999999999
400,335.16,1.2*threshold,12,0.10598999999999999
400,335.16,1.2*threshold,12,0.10833999999999999
400,335.16,1.2*threshold,12,0.11071999999999999
400,335.16,1.2*threshold,12,0.11338
400,335.16,1.2*threshold,12,0.11580499999999999
400,335.16,1.2*threshold,12,0.12337999999999999
400,335.16,1.2*threshold,12,0.128355
400,335.16,1.2*threshold,12,0.130855
400,335.16,1.2*threshold,12,0.13321999999999998
400,335.16,1.2*threshold,12,0.14340999999999998
400,335.16,1.2*threshold,12,0.148395
400,335.16,1.2*threshold,12,0.150835
400,335.16,1.2*threshold,12,0.15585
400,335.16,1.2*threshold,12,0.15833
400,335.16,1.2*threshold,12,0.16338999999999998
400,335.16,1.2*threshold,12,0.16585999999999998
400,335.16,1.2*threshold,12,0.16849999999999998
400,335.16,1.2*threshold,12,0.17087999999999998
400,335.16,1.2*threshold,12,0.17585499999999998
400,335.16,1.2*threshold,12,0.190855
400,335.16,1.2*threshold,12,0.19591499999999998
400,335.16,1.2*threshold,12,0.20090499999999997
400,335.16,1.2*threshold,12,0.205865
400,335.16,1.2*threshold,12,0.211055
400,335.16,1.2*threshold,12,0.21334499999999998
400,335.16,1.2*threshold,12,0.21596999999999997
400,335.16,1.2*threshold,12,0.22585499999999997
400,335.16,1.2*threshold,12,0.23073499999999997
400,335.16,1.2*threshold,12,0.23344499999999999
400,335.16,1.2*threshold,12,0.235755
400,335.16,1.2*threshold,12,0.24090499999999998
400,335.16,1.2*threshold,12,0.24583499999999997
400,335.16,1.2*threshold,12,0.250835
400,335.16,1.2*threshold,12,0.25348
400,335.16,1.2*threshold,12,0.25839999999999996
400,335.16,1.2*threshold,12,0.26592
400,335.16,1.2*threshold,12,0.27829
400,335.16,1.2*threshold,12,0.28834499999999996
400,335.16,1.2*threshold,13,0.0008599999999999999
400,335.16,1.2*threshold,13,0.0034249999999999997
400,335.16,1.2*threshold,13,0.00571
400,335.16,1.2*threshold,13,0.008504999999999999
400,335.16,1.2*threshold,13,0.013374999999999998
400,335.16,1.2*threshold,13,0.015764999999999998
400,335.16,1.2*threshold,13,0.020624999999999998
400,335.16,1.2*threshold,13,0.033424999999999996
400,335.16,1.2*threshold,13,0.048315
400,335.16,1.2*threshold,13,0.058324999999999995
400,335.16,1.2*threshold,13,0.06087499999999999
400,335.16,1.2*threshold,13,0.063305
400,335.16,1.2*threshold,13,0.06591499999999999
400,335.16,1.2*threshold,13,0.068465
400,335.16,1.2*threshold,13,0.07066499999999999
400,335.16,1.2*threshold,13,0.07337999999999999
400,335.16,1.2*threshold,13,0.07836499999999999
400,335.16,1.2*threshold,13,0.080895
400,335.16,1.2*threshold,13,0.083285
400,335.16,1.2*threshold,13,0.088415
400,335.16,1.2*threshold,13,0.09344
400,335.16,1.2*threshold,13,0.09577999999999999
400,335.16,1.2*threshold,13,0.09826499999999999
400,335.16,1.2*threshold,13,0.10081499999999999
400,335.16,1.2*threshold,13,0.11087
400,335.16,1.2*threshold,13,0.113185
400,335.16,1.2*threshold,13,0.11585499999999999
400,335.16,1.2*threshold,13,0.1185
400,335.16,1.2*threshold,13,0.12337499999999998
400,335.16,1.2*threshold,13,0.12586499999999998
400,335.16,1.2*threshold,13,0.12844999999999998
400,335.16,1.2*threshold,13,0.130715
400,335.16,1.2*threshold,13,0.13343
400,335.16,1.2*threshold,13,0.13585999999999998
400,335.16,1.2*threshold,13,0.14090999999999998
400,335.16,1.2*threshold,13,0.14315999999999998
400,335.16,1.2*threshold,13,0.148475
400,335.16,1.2*threshold,13,0.15336499999999997
400,335.16,1.2*threshold,13,0.16080999999999998
400,335.16,1.2*threshold,13,0.16333999999999999
400,335.16,1.2*threshold,13,0.171095
400,335.16,1.2*threshold,13,0.17584999999999998
400,335.16,1.2*threshold,13,0.18086999999999998
400,335.16,1.2*threshold,13,0.18342499999999998
400,335.16,1.2*threshold,13,0.18836999999999998
400,335.16,1.2*threshold,13,0.19593999999999998
400,335.16,1.2*threshold,13,0.20083499999999999
400,335.16,1.2*threshold,13,0.20348499999999997
400,335.16,1.2*threshold,13,0.21340499999999998
400,335.16,1.2*threshold,13,0.22594999999999998
400,335.16,1.2*threshold,13,0.22834
400,335.16,1.2*threshold,13,0.23589
400,335.16,1.2*threshold,13,0.24333
400,335.16,1.2*threshold,13,0.24583999999999998
400,335.16,1.2*threshold,13,0.25093499999999996
400,335.16,1.2*threshold,13,0.26063499999999995
400,335.16,1.2*threshold,13,0.26337
400,335.16,1.2*threshold,13,0.26837
400,335.16,1.2*threshold,13,0.27341499999999996
400,335.16,1.2*threshold,13,0.28089
400,335.16,1.2*threshold,13,0.28341
400,335.16,1.2*threshold,13,0.28825999999999996
400,335.16,1.2*threshold,13,0.29070999999999997
400,335.16,1.2*threshold,14,0.003325
400,335.16,1.2*threshold,14,0.01083
400,335.16,1.2*threshold,14,0.013279999999999998
400,335.16,1.2*threshold,14,0.020864999999999998
400,335.16,1.2*threshold,14,0.023334999999999998
400,335.16,1.2*threshold,14,0.02831
400,335.16,1.2*threshold,14,0.030729999999999997
400,335.16,1.2*threshold,14,0.033424999999999996
400,335.16,1.2*threshold,14,0.038424999999999994
400,335.16,1.2*threshold,14,0.040865
400,335.16,1.2*threshold,14,0.043414999999999995
400,335.16,1.2*threshold,14,0.048345
400,335.16,1.2*threshold,14,0.050864999999999994
400,335.16,1.2*threshold,14,0.053369999999999994
400,335.16,1.2*threshold,14,0.055874999999999994
400,335.16,1.2*threshold,14,0.06088999999999999
400,335.16,1.2*threshold,14,0.06336
400,335.16,1.2*threshold,14,0.07333999999999999
400,335.16,1.2*threshold,14,0.07841
400,335.16,1.2*threshold,14,0.08084
400,335.16,1.2*threshold,14,0.08587499999999999
400,335.16,1.2*threshold,14,0.098365
400,335.16,1.2*threshold,14,0.10335499999999999
400,335.16,1.2*threshold,14,0.1059
400,335.16,1.2*threshold,14,0.11091
400,335.16,1.2*threshold,14,0.11321999999999999
400,335.16,1.2*threshold,14,0.12332499999999999
400,335.16,1.2*threshold,14,0.12838999999999998
400,335.16,1.2*threshold,14,0.13074
400,335.16,1.2*threshold,14,0.13330999999999998
400,335.16,1.2*threshold,14,0.14841
400,335.16,1.2*threshold,14,0.15084999999999998
400,335.16,1.2*threshold,14,0.15333999999999998
400,335.16,1.2*threshold,14,0.15584499999999998
400,335.16,1.2*threshold,14,0.17096999999999998
400,335.16,1.2*threshold,14,0.18835999999999997
400,335.16,1.2*threshold,14,0.19086499999999998
400,335.16,1.2*threshold,14,0.19321
400,335.16,1.2*threshold,14,0.195905
400,335.16,1.2*threshold,14,0.19837999999999997
400,335.16,1.2*threshold,14,0.20087499999999997
400,335.16,1.2*threshold,14,0.20316499999999998
400,335.16,1.2*threshold,14,0.21341
400,335.16,1.2*threshold,14,0.21585999999999997
400,335.16,1.2*threshold,14,0.21831499999999998
400,335.16,1.2*threshold,14,0.22587
400,335.16,1.2*threshold,14,0.23092999999999997
400,335.16,1.2*threshold,14,0.233395
400,335.16,1.2*threshold,14,0.23586
400,335.16,1.2*threshold,14,0.23824499999999998
400,335.16,1.2*threshold,14,0.24332499999999999
400,335.16,1.2*threshold,14,0.24595499999999998
400,335.16,1.2*threshold,14,0.248325
400,335.16,1.2*threshold,14,0.25092
400,335.16,1.2*threshold,14,0.25587499999999996
400,335.16,1.2*threshold,14,0.26070499999999996
400,335.16,1.2*threshold,14,0.26314499999999996
400,335.16,1.2*threshold,14,0.270785
400,335.16,1.2*threshold,14,0.27336499999999997
400,335.16,1.2*threshold,14,0.2759
400,335.16,1.2*threshold,14,0.278335
400,335.16,1.2*threshold,14,0.28090499999999996
400,335.16,1.2*threshold,14,0.28341999999999995
400,335.16,1.2*threshold,14,0.285695
400,335.16,1.2*threshold,14,0.288435
400,335.16,1.2*threshold,15,0.0033499999999999997
400,335.16,1.2*threshold,15,0.008409999999999999
400,335.16,1.2*threshold,15,0.010884999999999999
400,335.16,1.2*threshold,15,0.013354999999999999
400,335.16,1.2*threshold,15,0.01586
400,335.16,1.2*threshold,15,0.020829999999999998
400,335.16,1.2*threshold,15,0.023424999999999998
400,335.16,1.2*threshold,15,0.025854999999999996
400,335.16,1.2*threshold,15,0.038345
400,335.16,1.2*threshold,15,0.040685
400,335.16,1.2*threshold,15,0.043614999999999994
400,335.16,1.2*threshold,15,0.04832499999999999
400,335.16,1.2*threshold,15,0.05088499999999999
400,335.16,1.2*threshold,15,0.053369999999999994
400,335.16,1.2*threshold,15,0.05841
400,335.16,1.2*threshold,15,0.060805
400,335.16,1.2*threshold,15,0.063315
400,335.16,1.2*threshold,15,0.06584999999999999
400,335.16,1.2*threshold,15,0.06835999999999999
400,335.16,1.2*threshold,15,0.075875
400,335.16,1.2*threshold,15,0.07830999999999999
400,335.16,1.2*threshold,15,0.08335999999999999
400,335.16,1.2*threshold,15,0.085865
400,335.16,1.2*threshold,15,0.08836999999999999
400,335.16,1.2*threshold,15,0.09093
400,335.16,1.2*threshold,15,0.09352999999999999
400,335.16,1.2*threshold,15,0.09583499999999999
400,335.16,1.2*threshold,15,0.10071499999999999
400,335.16,1.2*threshold,15,0.10815999999999999
400,335.16,1.2*threshold,15,0.110855
400,335.16,1.2*threshold,15,0.11338499999999999
400,335.16,1.2*threshold,15,0.11578499999999999
400,335.16,1.2*threshold,15,0.11834999999999998
400,335.16,1.2*threshold,15,0.12347499999999999
400,335.16,1.2*threshold,15,0.12575
400,335.16,1.2*threshold,15,0.12833999999999998
400,335.16,1.2*threshold,15,0.13071999999999998
400,335.16,1.2*threshold,15,0.13318
400,335.16,1.2*threshold,15,0.14595499999999997
400,335.16,1.2*threshold,15,0.15335
400,335.16,1.2*threshold,15,0.15833999999999998
400,335.16,1.2*threshold,15,0.16832
400,335.16,1.2*threshold,15,0.17093
400,335.16,1.2*threshold,15,0.17342999999999997
400,335.16,1.2*threshold,15,0.18333999999999998
400,335.16,1.2*threshold,15,0.19343999999999997
400,335.16,1.2*threshold,15,0.1959
400,335.16,1.2*threshold,15,0.19830499999999998
400,335.16,1.2*threshold,15,0.20587999999999998
400,335.16,1.2*threshold,15,0.208305
400,335.16,1.2*threshold,15,0.21337499999999998
400,335.16,1.2*threshold,15,0.21566499999999997
400,335.16,1.2*threshold,15,0.21838499999999997
400,335.16,1.2*threshold,15,0.22085
400,335.16,1.2*threshold,15,0.2259
400,335.16,1.2*threshold,15,0.22832999999999998
400,335.16,1.2*threshold,15,0.23093499999999997
400,335.16,1.2*threshold,15,0.233285
400,335.16,1.2*threshold,15,0.24084499999999998
400,335.16,1.2*threshold,15,0.24334499999999998
400,335.16,1.2*threshold,15,0.245825
400,335.16,1.2*threshold,15,0.25345999999999996
400,335.16,1.2*threshold,15,0.255735
400,335.16,1.2*threshold,15,0.25836
400,335.16,1.2*threshold,15,0.260735
400,335.16,1.2*threshold,15,0.26360999999999996
400,335.16,1.2*threshold,15,0.26585
400,335.16,1.2*threshold,15,0.28082999999999997
400,335.16,1.2*threshold,15,0.28339499999999995
400,335.16,1.2*threshold,15,0.28574999999999995
400,335.16,1.2*threshold,15,0.28856499999999996
400,335.16,1.2*threshold,15,0.29096
400,335.16,1.2*threshold,15,0.295815
400,335.16,1.2*threshold,16,0.0033199999999999996
400,335.16,1.2*threshold,16,0.008355
400,335.16,1.2*threshold,16,0.010809999999999998
400,335.16,1.2*threshold,16,0.018355
400,335.16,1.2*threshold,16,0.020845
400,335.16,1.2*threshold,16,0.023319999999999997
400,335.16,1.2*threshold,16,0.030824999999999998
400,335.16,1.2*threshold,16,0.03333
400,335.16,1.2*threshold,16,0.038279999999999995
400,335.16,1.2*threshold,16,0.043359999999999996
400,335.16,1.2*threshold,16,0.045634999999999995
400,335.16,1.2*threshold,16,0.06332
400,335.16,1.2*threshold,16,0.06846
400,335.16,1.2*threshold,16,0.07594
400,335.16,1.2*threshold,16,0.07822
400,335.16,1.2*threshold,16,0.08087
400,335.16,1.2*threshold,16,0.093315
400,335.16,1.2*threshold,16,0.09842
400,335.16,1.2*threshold,16,0.10336999999999999
400,335.16,1.2*threshold,16,0.10835499999999999
400,335.16,1.2*threshold,16,0.11063999999999999
