pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,390.53,1*threshold,5,0.253415
400,390.53,1*threshold,5,0.25582
400,390.53,1*threshold,5,0.2583
400,390.53,1*threshold,5,0.26337
400,390.53,1*threshold,5,0.265875
400,390.53,1*threshold,5,0.26836
400,390.53,1*threshold,5,0.27335
400,390.53,1*threshold,5,0.275835
400,390.53,1*threshold,5,0.27839499999999995
400,390.53,1*threshold,5,0.28080499999999997
400,390.53,1*threshold,5,0.28341
400,390.53,1*threshold,5,0.28584499999999996
400,390.53,1*threshold,5,0.288355
400,390.53,1*threshold,6,0.010849999999999999
400,390.53,1*threshold,6,0.013349999999999999
400,390.53,1*threshold,6,0.030905
400,390.53,1*threshold,6,0.03331
400,390.53,1*threshold,6,0.03585
400,390.53,1*threshold,6,0.038349999999999995
400,390.53,1*threshold,6,0.0409
400,390.53,1*threshold,6,0.043335
400,390.53,1*threshold,6,0.045825
400,390.53,1*threshold,6,0.050824999999999995
400,390.53,1*threshold,6,0.05336
400,390.53,1*threshold,6,0.05583
400,390.53,1*threshold,6,0.05841999999999999
400,390.53,1*threshold,6,0.061384999999999995
400,390.53,1*threshold,6,0.06343
400,390.53,1*threshold,6,0.06580499999999999
400,390.53,1*threshold,6,0.06835999999999999
400,390.53,1*threshold,6,0.070795
400,390.53,1*threshold,6,0.07327499999999999
400,390.53,1*threshold,6,0.07589
400,390.53,1*threshold,6,0.07838999999999999
400,390.53,1*threshold,6,0.08087499999999999
400,390.53,1*threshold,6,0.083295
400,390.53,1*threshold,6,0.08584499999999999
400,390.53,1*threshold,6,0.088405
400,390.53,1*threshold,6,0.09395999999999999
400,390.53,1*threshold,6,0.10085499999999999
400,390.53,1*threshold,6,0.10346
400,390.53,1*threshold,6,0.10579
400,390.53,1*threshold,6,0.10833
400,390.53,1*threshold,6,0.11082499999999999
400,390.53,1*threshold,6,0.11341999999999999
400,390.53,1*threshold,6,0.118375
400,390.53,1*threshold,6,0.12917499999999998
400,390.53,1*threshold,6,0.13588999999999998
400,390.53,1*threshold,6,0.13831
